id1,id2,Symbol,vq_star,number_of_causal,total,OMIM
3912,D000544,LAMB1,1.0,1,1,0
3913,D000544,LAMB2,0.989457043814083,1,2,0
3916,D000544,LAMP1,0.0,0,3,0
3920,D000544,LAMP2,0.0,0,1,0
3930,D000544,LBR,0.0,0,4,0
3931,D000544,LCAT,0.9838752232869542,1,3,0
8118,D000544,LCH,0.0,0,1,0
3932,D000544,LCK,0.9788119933660604,1,3,0
3945,D000544,LDHB,1.0,1,1,0
3949,D000544,LDLR,0.9597126110829428,11,59,0
26119,D000544,LDLRAP1,0.0,0,1,0
51176,D000544,LEF1,0.0,0,2,0
3952,D000544,LEP,0.0,0,7,0
850342,D000544,LEU2,0.0,0,1,0
3960,D000544,LGALS4,0.9651021087232,1,4,0
3973,D000544,LHCGR,1.0,1,1,0
26468,D000544,LHX6,0.0,0,1,0
431707,D000544,LHX8,0.0,0,1,0
3976,D000544,LIF,0.9909761248982556,2,4,0
112935892,D000544,LINC02605,0.971025417556056,2,11,0
3988,D000544,LIPA,0.9724006040555616,1,4,0
3990,D000544,LIPC,0.9892825197602528,1,2,0
3998,D000544,LMAN1,0.0,0,5,0
8543,D000544,LMO4,0.0,0,1,0
25802;1646,D000544,LMOD1,0.0,0,1,0
4012,D000544,LNPEP,0.9905588885334128,1,2,0
100343047,D000544,LOC100343047,0.0,0,2,0
100350417,D000544,LOC100350417,0.0,0,1,0
100685053,D000544,LOC100685053,0.0,0,2,0
100755851,D000544,LOC100755851,0.0,0,1,0
100768478,D000544,LOC100768478,0.0,0,1,0
100811630,D000544,LOC100811630,0.0,0,1,0
101902760,D000544,LOC101902760,0.0,0,2,0
102723407,D000544,LOC102723407,0.0,0,3,0
102724197,D000544,LOC102724197,0.0,0,3,0
103350677,D000544,LOC103350677,0.0,0,1,0
103351595,D000544,LOC103351595,0.0,0,1,0
103694380,D000544,LOC103694380,0.0,0,3,0
103694877,D000544,LOC103694877,0.0,0,1,0
105243590,D000544,LOC105243590,0.8868994953125011,1,11,0
105369247,D000544,LOC105369247,0.0,0,1,0
105469786,D000544,LOC105469786,0.0,0,1,0
105480260,D000544,LOC105480260,0.0,0,1,0
105860108,D000544,LOC105860108,0.0,0,1,0
107800739,D000544,LOC107800739,0.0,0,1,0
107819554,D000544,LOC107819554,0.0,0,1,0
107832044,D000544,LOC107832044,0.0,0,1,0
107987479,D000544,LOC107987479,0.0,0,1,0
108351137,D000544,LOC108351137,0.0,0,8,0
112777417,D000544,LOC112777417,0.0,0,1,0
514876,D000544,LOC514876,0.0,0,1,0
786101,D000544,LOC786101,0.0,0,1,0
4014,D000544,LORICRIN,0.0,0,1,0
4015,D000544,LOX,0.0,0,1,0
4018,D000544,LPA,0.980513136826329,4,13,0
80350,D000544,LPAL2,0.9807827238732404,1,3,0
10162,D000544,LPCAT3,0.0,0,1,0
4023,D000544,LPL,0.9745669022791992,5,18,0
4025,D000544,LPO,0.0,0,1,0
4035,D000544,LRP1,0.9566511864034644,22,116,0
84918,D000544,LRP11,0.0,0,1,0
53353,D000544,LRP1B,0.0,0,1,0
4036,D000544,LRP2,0.939965088548226,1,7,0
4037,D000544,LRP3,0.0,0,1,0
4041,D000544,LRP5,0.0,0,1,0
4040,D000544,LRP6,0.0,0,1,0
7804,D000544,LRP8,0.9345884170729836,1,7,0
4043,D000544,LRPAP1,0.9598343494501956,2,9,0
131578,D000544,LRRC15,0.0,0,2,0
55379,D000544,LRRC59,0.0,0,2,0
9208,D000544,LRRFIP1,0.0,0,1,0
120892,D000544,LRRK2,0.966857754183734,3,12,0
347731,D000544,LRRTM3,0.0,0,2,0
57819,D000544,LSM2,0.0,0,1,0
4049,D000544,LTA,0.9842643272503904,2,5,0
4057,D000544,LTF,0.973907179256696,1,4,0
108489979,D000544,LTL,0.0,0,2,0
4067,D000544,LYN,0.0,0,1,0
852412,D000544,LYS2,0.0,0,1,0
1130,D000544,LYST,0.0,0,1,0
4069,D000544,LYZ,0.9678282253210928,3,13,0
316758,D000544,Lama1,0.0,0,2,0
16783,D000544,Lamp1,0.0,0,2,0
16784,D000544,Lamp2,0.0,0,1,0
289668,D000544,Lap3,0.0,0,1,0
16803,D000544,Lbp,0.0,0,1,0
170496,D000544,Lcn2,0.0,0,7,0
16832,D000544,Ldhb,0.0,0,1,0
16835,D000544,Ldlr,0.952358637318048,2,10,0
16846,D000544,Lep,0.0,0,2,0
16854,D000544,Lgals3,0.0,0,3,0
16866,D000544,Lhb,0.0,0,1,0
16870,D000544,Lhx2,0.0,0,2,0
16891,D000544,Lipg,0.0,0,1,0
76113,D000544,Lpo,0.0,0,2,0
16971,D000544,Lrp1,0.9214143864670536,2,14,0
94217,D000544,Lrp1b,0.0,0,1,0
29216,D000544,Lrp2,0.0,0,1,0
16973;16974,D000544,Lrp5,0.0,0,1,0
16975,D000544,Lrp8,0.0,0,5,0
116565,D000544,Lrpap1,0.0,0,1,0
246296,D000544,Lrrc15,0.0,0,1,0
117284,D000544,Lrrc7,0.0,0,1,0
16992,D000544,Lta,0.0,0,1,0
17002,D000544,Ltf,0.0,0,3,0
4074,D000544,M6PR,0.989535838775955,1,2,0
8567,D000544,MADD,0.0,0,1,0
4094,D000544,MAF,0.0,0,1,0
4099,D000544,MAG,0.0,0,2,0
28986,D000544,MAGEH1,1.0,1,1,0
7873,D000544,MANF,0.0,0,1,0
4128,D000544,MAOA,0.93037271680847,2,18,0
4129,D000544,MAOB,0.9278699350257694,8,61,0
4130,D000544,MAP1A,0.0,0,2,0
4131,D000544,MAP1B,0.9799122265601812,5,16,0
4133,D000544,MAP2,0.8768327325463455,6,82,0
5604,D000544,MAP2K1,0.9711365860706296,1,4,0
5606,D000544,MAP2K3,0.0,0,1,0
6416,D000544,MAP2K4,0.0,0,3,0
5608,D000544,MAP2K6,0.9960096252537304,2,3,0
5609,D000544,MAP2K7,0.0,0,7,0
4214,D000544,MAP3K1,0.0,0,2,0
9020,D000544,MAP3K14,0.0,0,1,0
4216,D000544,MAP3K4,0.0,0,2,0
4217,D000544,MAP3K5,0.9337064133558112,1,6,0
6885,D000544,MAP3K7,0.0,0,1,0
4134,D000544,MAP4,0.0,0,2,0
5594,D000544,MAPK1,0.9488431335576712,9,63,0
5602,D000544,MAPK10,0.0,0,6,0
5600,D000544,MAPK11,0.0,0,1,0
6300,D000544,MAPK12,0.0,0,3,0
5603,D000544,MAPK13,0.0,0,4,0
1432,D000544,MAPK14,0.9567198617442502,8,44,0
5595;5594,D000544,MAPK3,0.944060334289244,4,27,0
5599,D000544,MAPK8,0.9355733238820494,8,60,0
9479,D000544,MAPK8IP1,0.981592649493272,2,7,0
23542,D000544,MAPK8IP2,0.0,0,2,0
23162,D000544,MAPK8IP3,0.0,0,1,0
5601,D000544,MAPK9,0.9838052061755208,7,18,0
79109,D000544,MAPKAP1,0.0,0,2,0
4137,D000544,MAPT,0.9638142607420632,472,2228,0
4082,D000544,MARCKS,0.9703057815113338,1,4,0
4139,D000544,MARK1,0.0,0,6,0
2011,D000544,MARK2,0.9894527367401972,1,2,0
57787,D000544,MARK4,0.0,0,1,0
4143,D000544,MAT1A,0.0,0,1,0
27430,D000544,MAT2B,0.0,0,1,0
4151,D000544,MB,0.0,0,3,0
4153,D000544,MBL2,0.0,0,1,0
4155,D000544,MBP,0.9361395597262,2,21,0
51360,D000544,MBTPS2,0.0,0,3,0
84539,D000544,MCHR2,0.0,0,1,0
4170,D000544,MCL1,0.0,0,1,0
4171,D000544,MCM2,0.0,0,1,0
4192,D000544,MDK,0.9821998879465994,2,6,0
4193,D000544,MDM2,0.0,0,1,0
4199,D000544,ME1,0.0,0,1,0
4200,D000544,ME2,0.0,0,3,0
4204,D000544,MECP2,0.0,0,1,0
5469,D000544,MED1,0.0,0,2,0
4205,D000544,MEF2A,0.0,0,3,0
4210,D000544,MEFV,1.0,1,1,0
4241,D000544,MELTF,0.0,0,7,0
4223,D000544,MEOX2,0.0,0,3,0
4233,D000544,MET,0.0,0,1,0
4240,D000544,MFGE8,0.0,0,1,0
854851,D000544,MGA2,0.0,0,1,0
4248,D000544,MGAT3,0.0,0,1,0
4255,D000544,MGMT,0.9898461714763106,1,2,0
4256,D000544,MGP,0.0,0,1,0
57534,D000544,MIB1,0.0,0,2,0
4282,D000544,MIF,0.0,0,1,0
406907,D000544,MIR124-1,0.0,0,1,0
406921,D000544,MIR132,0.0,0,1,0
407002,D000544,MIR219A1,0.0,0,1,0
851722,D000544,MKC7,0.0,0,1,0
23209,D000544,MLC1,0.0,0,1,0
4300,D000544,MLLT3,0.9904608249486556,1,2,0
8201,D000544,MLRL,0.0,0,1,0
23531,D000544,MMD,0.0,0,1,0
4311,D000544,MME,0.968907850206138,12,50,0
4312,D000544,MMP1,0.964567568643034,1,5,0
4319,D000544,MMP10,0.0,0,1,0
4321,D000544,MMP12,0.0,0,2,0
4322,D000544,MMP13,0.0,0,1,0
4323,D000544,MMP14,0.9669490707807472,1,4,0
4325,D000544,MMP16,0.0,0,1,0
4313,D000544,MMP2,0.9519137397554857,2,12,0
4314,D000544,MMP3,0.9084541112736944,1,11,0
4316,D000544,MMP7,0.0,0,1,0
4318,D000544,MMP9,0.9670421573540832,3,14,0
338340,D000544,MMS,0.0,0,1,0
64112,D000544,MOAP1,0.9302396712065248,1,11,0
4340,D000544,MOG,0.0,0,2,0
5891,D000544,MOK,0.0,0,1,0
10934,D000544,MORF4,0.0,0,1,0
4350,D000544,MPG,0.0,0,1,0
4353,D000544,MPO,0.9807769956063732,7,22,1
23164,D000544,MPRIP,0.0,0,1,0
4357,D000544,MPST,0.0,0,1,0
56246,D000544,MRAP,0.0,0,3,0
4361,D000544,MRE11,1.0,1,1,0
51081,D000544,MRPS7,0.0,0,1,0
931;28907,D000544,MS4A1,1.0,1,1,0
4440,D000544,MSI1,0.980551943185168,1,3,0
4481,D000544,MSR1,0.9908300848326538,2,4,0
4482,D000544,MSRA,0.991943912469245,1,2,0
403800;403768,D000544,MT1E,0.0,0,1,0
644314,D000544,MT1IP,0.9516562903354258,1,6,0
4502,D000544,MT2A,0.8806697152392847,1,12,0
4504,D000544,MT3,0.951906447359781,4,30,0
84560,D000544,MT4,0.9754191549967224,1,3,0
9219,D000544,MTA2,0.0,0,4,0
23787,D000544,MTCH1,0.0,0,2,0
4522,D000544,MTHFD1,0.0,0,1,0
4524,D000544,MTHFR,0.9466503135682276,5,31,0
4543,D000544,MTNR1A,0.0,0,3,0
2475,D000544,MTOR,0.936400887539746,1,7,0
4548,D000544,MTR,0.9653375398857216,2,8,0
100462981,D000544,MTRNR2L2,1.0,1,1,0
4552,D000544,MTRR,0.9755692085685782,1,3,0
4599,D000544,MX1,0.0,0,1,0
4602,D000544,MYB,0.0,0,1,0
4609,D000544,MYC,0.895305327937742,1,12,0
4613,D000544,MYCN,0.0,0,1,0
79784,D000544,MYH14,0.0,0,5,0
4653,D000544,MYOC,0.0,0,2,0
93649,D000544,MYOCD,0.0,0,2,0
4656,D000544,MYOG,0.0,0,1,0
4661,D000544,MYT1,0.0,0,1,0
228355,D000544,Madd,0.0,0,2,0
29253,D000544,Maoa,0.0,0,13,0
109731,D000544,Maob,0.950854078577291,1,5,0
29456,D000544,Map1b,0.9727386151284448,1,4,0
25595,D000544,Map2,0.7748566290472341,1,38,0
170851,D000544,Map2k1,0.0,0,1,0
26397;26399,D000544,Map2k3,0.0,0,1,0
114495,D000544,Map2k6,0.0,0,1,0
269881,D000544,Map3k10,0.0,0,2,0
365057,D000544,Map3k5,1.0,1,1,0
26413,D000544,Mapk1,0.0,0,16,0
25272,D000544,Mapk10,0.0,0,1,0
26416,D000544,Mapk14,0.8510981107393667,1,14,0
50689;116590,D000544,Mapk3,0.9676874160723664,2,11,0
54268,D000544,Mapk4,0.0,0,1,0
26419,D000544,Mapk8,0.9520208359622732,3,15,0
19099,D000544,Mapk8ip1,0.9955611908400226,2,3,0
26420,D000544,Mapk9,0.0,0,1,0
227743,D000544,Mapkap1,0.0,0,1,0
17164,D000544,Mapkapk2,1.0,1,1,0
29477,D000544,Mapt,0.883016872255952,1,15,0
25603,D000544,Marcks,0.990723373272347,1,2,0
17357,D000544,Marcksl1,0.0,0,1,0
13728,D000544,Mark2,0.0,0,1,0
17188,D000544,Maz,0.0,0,1,0
17196,D000544,Mbp,0.0,0,3,0
17216,D000544,Mcm2,0.0,0,1,0
100360872,D000544,Mcpt1l1,0.0,0,2,0
81517,D000544,Mdk,0.9906979128923826,1,2,0
288038,D000544,Meltf,0.0,0,1,0
17286,D000544,Meox2,0.0,0,1,0
38197,D000544,Mettl2,0.0,0,1,0
17380,D000544,Mme,0.9615590209695056,6,31,0
81686,D000544,Mmp2,0.0,0,3,0
171045,D000544,Mmp3,0.0,0,3,0
81687,D000544,Mmp9,0.0,0,6,0
17451,D000544,Mos,0.0,0,1,0
17523,D000544,Mpo,0.0,0,1,0
17533,D000544,Mrc1,0.0,0,1,0
107732,D000544,Mrpl10,0.0,0,1,0
68565,D000544,Mrps18a,0.0,0,1,0
20288,D000544,Msr1,0.0,0,4,0
110265,D000544,Msra,1.0,1,1,0
24567,D000544,Mt1,0.976405630185267,1,4,0
17750,D000544,Mt2,0.0,0,1,0
17751,D000544,Mt3,0.9287916265225824,1,12,0
17769,D000544,Mthfr,0.0,0,1,0
56717,D000544,Mtor,0.9910111791496796,1,2,0
79215,D000544,Mtpn,0.0,0,2,0
238505,D000544,Mtr,0.0,0,1,0
210009,D000544,Mtrr,0.0,0,1,0
68350,D000544,Mul1,0.0,0,1,0
17842,D000544,Mup3,0.0,0,1,0
17858,D000544,Mx2,0.0,0,1,0
24577,D000544,Myc,0.0,0,3,0
77579,D000544,Myh10,0.0,0,1,0
214384,D000544,Myocd,0.0,0,1,0
361508,D000544,Mzf1,0.0,0,1,0
31293,D000544,N,0.9887279784881976,6,14,0
8260,D000544,NAA10,0.0,0,1,0
80155,D000544,NAA15,0.0,0,1,0
8883,D000544,NAE1,0.0,0,3,0
4671,D000544,NAIP,0.0,0,2,0
79923,D000544,NANOG,0.0,0,1,0
8774,D000544,NAPG,0.0,0,2,0
9476,D000544,NAPSA,0.0,0,1,0
256236,D000544,NAPSB,0.0,0,2,0
9,D000544,NAT1,1.0,1,1,0
10,D000544,NAT2,0.9892977400456552,2,4,0
4683,D000544,NBN,0.0,0,1,0
55672,D000544,NBPF1,0.9906631598289336,1,2,0
100132406,D000544,NBPF10,0.0,0,5,0
4684,D000544,NCAM1,0.9744059197056392,2,8,0
4685,D000544,NCAM2,0.0,0,1,0
653361,D000544,NCF1,0.0,0,1,0
4688,D000544,NCF2,0.0,0,1,0
4690,D000544,NCK1,0.0,0,1,0
10787,D000544,NCKAP1,0.0,0,3,0
51517,D000544,NCKIPSD,1.0,1,1,0
4691,D000544,NCL,0.9421650713589316,1,7,0
56926,D000544,NCLN,0.0,0,2,0
10499,D000544,NCOA2,0.0,0,1,0
23385,D000544,NCSTN,0.9593120996248652,16,78,0
4535,D000544,ND1,0.0,0,6,0
4536,D000544,ND2,0.9279644624661082,1,8,0
4537,D000544,ND3,0.0,0,1,0
4538,D000544,ND4,0.991857803733563,1,2,0
4540,D000544,ND5,0.0,0,1,0
4541,D000544,ND6,0.0,0,2,0
57447,D000544,NDRG2,0.0,0,1,0
126328,D000544,NDUFA11,0.0,0,1,0
4698,D000544,NDUFA5,0.0,0,1,0
4709,D000544,NDUFB3,0.0,0,1,0
4715,D000544,NDUFB9,0.0,0,1,0
4719,D000544,NDUFS1,0.0,0,1,0
4729,D000544,NDUFV2,0.0,0,1,0
64168,D000544,NECAB1,0.0,0,1,0
63941,D000544,NECAB3,0.0,0,1,0
4738,D000544,NEDD8,0.0,0,4,0
4744,D000544,NEFH,0.9505103006160138,3,21,0
4747,D000544,NEFL,0.9281283781517532,3,27,0
4741,D000544,NEFM,0.8837846487785734,1,19,0
51497,D000544,NELFCD,0.9875706626072656,1,2,0
4758,D000544,NEU1,0.0,0,2,0
4762,D000544,NEUROG1,0.0,0,1,0
4763,D000544,NF1,0.0,0,3,0
23114,D000544,NFASC,0.9752533507018006,7,28,0
4780,D000544,NFE2L2,0.0,0,3,0
4781,D000544,NFIB,0.0,0,7,0
4782,D000544,NFIC,0.9839767195831352,1,4,0
4790,D000544,NFKB1,0.9367751635622752,12,101,0
4792,D000544,NFKBIA,0.0,0,7,0
4793,D000544,NFKBIB,0.0,0,2,0
4803,D000544,NGF,0.909113239968606,23,229,0
4804,D000544,NGFR,0.9537512899707264,10,53,0
4811,D000544,NID1,0.0,0,2,0
1482,D000544,NKX2-5,0.0,0,1,0
84504,D000544,NKX6-2,0.0,0,1,0
57486,D000544,NLN,0.0,0,1,0
114548,D000544,NLRP3,0.0,0,3,0
4830,D000544,NME1,1.0,1,1,0
4831,D000544,NME2,0.0,0,2,0
349565,D000544,NMNAT3,0.0,0,1,0
4836,D000544,NMT1,0.0,0,1,0
9397,D000544,NMT2,0.0,0,1,0
4837,D000544,NNMT,0.0,0,2,0
4838,D000544,NODAL,0.0,0,2,0
23420,D000544,NOMO1,0.0,0,2,0
4842,D000544,NOS1,0.9680982172107266,3,13,0
4843,D000544,NOS2,0.9780484979985706,19,60,0
4846,D000544,NOS3,0.973745506202614,7,28,1
4851,D000544,NOTCH1,0.9652342115251982,5,22,0
4853,D000544,NOTCH2,0.0,0,2,0
4854,D000544,NOTCH3,0.0,0,8,0
4855,D000544,NOTCH4,0.0,0,1,0
27035,D000544,NOX1,0.0,0,1,0
50507,D000544,NOX4,0.0,0,1,0
4864,D000544,NPC1,0.0,0,4,0
10577,D000544,NPC2,0.0,0,3,0
9520,D000544,NPEPPS,0.958035216821296,1,6,0
4869;28907;28908,D000544,NPM1,0.0,0,2,0
594857,D000544,NPS,0.0,0,1,0
4852,D000544,NPY,0.9288130217941032,6,51,0
5540,D000544,NPY4R,0.912936381501373,1,11,0
1728,D000544,NQO1,0.9557250793068236,1,5,0
4835,D000544,NQO2,0.0,0,1,0
7376,D000544,NR1H2,0.9598363051281268,1,5,0
10062,D000544,NR1H3,0.9689156568242544,1,4,0
2908,D000544,NR3C1,0.9207483045669967,1,10,0
4306,D000544,NR3C2,0.0,0,3,0
3164,D000544,NR4A1,0.0,0,2,0
4929,D000544,NR4A2,0.9587836118007766,1,5,0
8013,D000544,NR4A3,0.0,0,1,0
4893,D000544,NRAS,0.0,0,1,0
4898,D000544,NRDC,0.0,0,1,0
9315,D000544,NREP,0.0,0,1,0
3084,D000544,NRG1,0.9955069363738184,2,3,0
4900,D000544,NRGN,0.0,0,4,0
8204,D000544,NRIP1,0.0,0,2,0
8829,D000544,NRP1,0.0,0,1,0
4877,D000544,NT3,0.9630422732041312,1,5,0
395080,D000544,NT5C3A,0.0,0,1,0
4907,D000544,NT5E,0.0,0,3,0
4908,D000544,NTF3,0.92935886119027,3,23,0
4909,D000544,NTF4,0.9892779299608792,3,7,0
4914,D000544,NTRK1,0.9123766411736308,4,40,0
4915,D000544,NTRK2,0.9646156346480224,4,19,0
4916,D000544,NTRK3,0.962355845878346,1,5,0
4922,D000544,NTS,0.9115340496415916,1,10,0
4923,D000544,NTSR1,0.952035263929018,2,10,0
51667,D000544,NUB1,0.0,0,1,0
4924,D000544,NUCB1,0.0,0,2,0
23636,D000544,NUP62,0.9574757200212886,2,11,0
10204,D000544,NUTF2,0.0,0,1,0
84019,D000544,Nae1,0.0,0,1,0
108124,D000544,Napa,0.0,0,1,0
17967,D000544,Ncam1,0.0,0,3,0
58823,D000544,Nckap1,0.0,0,2,0
20185,D000544,Ncor1,0.0,0,1,0
59287,D000544,Ncstn,0.9851227826326556,4,10,0
42964,D000544,Nct,0.0,0,5,0
100759778,D000544,Nectin1,1.0,1,1,0
24587,D000544,Nefh,0.9666891116621,1,5,0
18039,D000544,Nefl,0.0,0,1,0
18040,D000544,Nefm,0.0,0,3,0
18008,D000544,Nes,0.0,0,2,0
24592,D000544,Nf1,0.0,0,1,0
116690,D000544,Nfasc,0.0,0,6,0
18024,D000544,Nfe2l2,0.0,0,2,0
25492,D000544,Nfia,0.0,0,2,0
18028,D000544,Nfib,0.0,0,2,0
18029,D000544,Nfic,0.9898152945796932,1,2,0
18033,D000544,Nfkb1,0.8522470524807069,1,20,0
25493,D000544,Nfkbia,0.0,0,2,0
85382,D000544,Ngb,0.0,0,1,0
310738,D000544,Ngf,0.8618563114771225,9,155,0
24596,D000544,Ngfr,0.8422586047224974,2,29,0
18102,D000544,Nme1,1.0,1,1,0
85383,D000544,Nol3,0.0,0,2,0
18125,D000544,Nos1,0.0,0,14,0
24599,D000544,Nos2,0.9256371003276358,3,33,0
18127,D000544,Nos3,0.958802534269033,1,6,0
18128,D000544,Notch1,0.0,0,12,0
18129,D000544,Notch2,0.0,0,1,0
18131,D000544,Notch3,0.0,0,1,0
18145,D000544,Npc1,0.0,0,2,0
19155,D000544,Npepps,0.0,0,1,0
18148,D000544,Npm1,0.0,0,1,0
230899,D000544,Nppa,0.0,0,1,0
18160,D000544,Npr1,0.0,0,1,0
24604,D000544,Npy,0.0,0,9,0
29471,D000544,Npy4r,0.0,0,8,0
25340,D000544,Npy5r,0.0,0,1,0
18104,D000544,Nqo1,0.0,0,1,0
18105,D000544,Nqo2,0.0,0,1,0
22260,D000544,Nr1h2,0.0,0,1,0
22259,D000544,Nr1h3,0.9905502806924004,2,5,0
14815,D000544,Nr3c1,0.0,0,6,0
110784,D000544,Nr3c2,0.0,0,1,0
15370,D000544,Nr4a1,0.0,0,1,0
211323,D000544,Nrg1,0.9893470428754086,1,2,0
64011,D000544,Nrgn,0.0,0,1,0
107569,D000544,Nt5c3,0.0,0,1,0
23959,D000544,Nt5e,0.0,0,1,0
81737,D000544,Ntf3,0.0,0,9,0
25730,D000544,Ntf4,0.0,0,1,0
59109,D000544,Ntrk1,0.7753946463003148,1,23,0
25054,D000544,Ntrk2,0.0,0,3,0
18220,D000544,Nucb1,0.0,0,1,0
18222,D000544,Numb,0.9808007176599172,1,2,0
18226,D000544,Nup62,0.0,0,1,0
4940;9733,D000544,OAS3,0.0,0,1,0
4942,D000544,OAT,0.0,0,1,0
4948,D000544,OCA2,1.0,1,1,0
100506658,D000544,OCLN,0.0,0,2,0
4951,D000544,OCM2,0.0,0,1,0
4953,D000544,ODC1,0.9878464959106578,3,6,0
10724,D000544,OGA,0.0,0,3,0
4967,D000544,OGDH,0.9672999588204556,1,4,0
4968,D000544,OGG1,0.9952223789668616,2,3,0
8473,D000544,OGT,0.0,0,8,0
4973,D000544,OLR1,0.0,0,7,0
4974,D000544,OMG,0.0,0,1,0
4975,D000544,OMP,0.0,0,3,0
221391,D000544,OPN5,0.0,0,1,0
4986,D000544,OPRK1,0.9882734960318962,2,5,0
4987,D000544,OPRL1,0.0,0,1,0
4988,D000544,OPRM1,0.0,0,3,0
126014,D000544,OSCAR,0.0,0,1,0
5008,D000544,OSM,0.0,0,3,0
165140,D000544,OXER1,0.0,0,1,0
5020,D000544,OXT,0.8954680128113788,1,14,0
83497,D000544,Ocln,0.0,0,2,0
24609,D000544,Odc1,0.0,0,1,0
76055,D000544,Oga,0.0,0,1,0
18293,D000544,Ogdh,0.9927370910329452,1,2,0
26295,D000544,Ogt,0.0,0,1,0
50913,D000544,Olig2,0.0,0,1,0
24612,D000544,Omp,0.0,0,1,0
18416,D000544,Otc,0.0,0,1,0
5027,D000544,P2RX7,0.0,0,3,0
5028,D000544,P2RY1,0.0,0,1,0
5029,D000544,P2RY2,0.0,0,1,0
18436,D000544,P2rx1,0.0,0,1,0
18439,D000544,P2rx7,0.0,0,2,0
5034,D000544,P4HB,0.9608549137953012,2,8,0
54681,D000544,P4HTM,0.0,0,1,0
18453,D000544,P4hb,1.0,1,1,0
26986,D000544,PABPC1,0.0,0,1,0
29993,D000544,PACSIN1,0.0,0,1,0
29943,D000544,PADI1,1.0,1,1,0
11240,D000544,PADI2,0.0,0,2,0
23569,D000544,PADI4,0.0,0,5,0
280838,D000544,PAEP,0.0,0,1,0
55824,D000544,PAG1,0.9928855085600016,1,2,0
57144,D000544,PAK5,0.0,0,1,0
5066,D000544,PAM,0.0,0,2,0
80025,D000544,PANK2,0.9790474331182712,1,2,0
196743,D000544,PAOX,1.0,1,1,0
79957,D000544,PAQR6,0.0,0,1,0
5072,D000544,PARK3,0.0,0,1,0
11315,D000544,PARK7,0.9788681984175504,2,7,0
142,D000544,PARP1,0.9718841713828864,5,20,0
197135,D000544,PATL2,0.0,0,1,0
5074,D000544,PAWR,0.9735308237917212,2,6,0
5080,D000544,PAX6,0.0,0,1,0
22976,D000544,PAXIP1,0.0,0,1,0
5091,D000544,PC,0.0,0,1,0
9768,D000544,PCLAF,0.9743605657888976,2,8,0
5111,D000544,PCNA,0.0,0,6,0
5121,D000544,PCP4,0.0,0,2,0
5122,D000544,PCSK1,0.0,0,1,0
27344,D000544,PCSK1N,0.0,0,2,0
5126,D000544,PCSK2,0.0,0,1,0
5125,D000544,PCSK5,0.0,0,1,0
9159,D000544,PCSK7,0.9900971070316504,1,2,0
255738,D000544,PCSK9,0.0,0,1,0
9468,D000544,PCYT1B,0.0,0,1,0
5140,D000544,PDE3B,0.0,0,1,0
5141,D000544,PDE4A,0.9792710673729886,1,3,0
5144,D000544,PDE4D,0.0,0,1,0
5150,D000544,PDE7A,0.0,0,1,0
27115,D000544,PDE7B,0.0,0,1,0
5151,D000544,PDE8A,0.0,0,1,0
8622,D000544,PDE8B,0.0,0,1,0
5156,D000544,PDGFRA,0.0,0,1,0
5159,D000544,PDGFRB,0.0,0,2,0
8050,D000544,PDHX,0.0,0,1,0
2923,D000544,PDIA3,0.0,0,1,0
149420,D000544,PDIK1L,0.0,0,2,0
8572,D000544,PDLIM4,0.0,0,1,0
54704,D000544,PDP1,0.0,0,7,0
5170,D000544,PDPK1,0.0,0,1,0
23590,D000544,PDSS1,1.0,1,1,0
5173,D000544,PDYN,0.9581903728310388,1,4,0
5037,D000544,PEBP1,0.9883415598374072,2,4,0
5175,D000544,PECAM1,0.9830866177637132,2,5,0
10400,D000544,PEMT,0.0,0,5,0
5179,D000544,PENK,0.0,0,2,0
5196,D000544,PF4,0.9916787475485972,1,2,0
10471,D000544,PFDN6,0.0,0,1,0
5223,D000544,PGAM1,0.0,0,1,0
5225,D000544,PGC,0.0,0,1,0
283871,D000544,PGP,0.0,0,1,0
5241,D000544,PGR,0.0,0,2,0
5245,D000544,PHB1,1.0,1,1,0
11331,D000544,PHB2,0.9825358435270772,17,49,0
5252,D000544,PHF1,0.867053860137041,4,59,0
84295,D000544,PHF6,0.0,0,2,0
5256,D000544,PHKA2,0.0,0,1,0
856076,D000544,PHO85,1.0,1,1,0
5264,D000544,PHYH,0.0,0,5,0
5266,D000544,PI3,0.0,0,1,0
55361,D000544,PI4K2A,1.0,1,1,0
9463,D000544,PICK1,0.9043147915431108,1,12,0
5286,D000544,PIK3C2A,0.0,0,1,0
5290,D000544,PIK3CA,0.0,0,1,0
5291,D000544,PIK3CB,0.0,0,1,0
5293,D000544,PIK3CD,0.0,0,5,0
5294,D000544,PIK3CG,0.0,0,1,0
5295,D000544,PIK3R1,0.9112937425924532,3,36,0
5296,D000544,PIK3R2,0.0,0,2,0
5292,D000544,PIM1,0.0,0,1,0
415116,D000544,PIM3,1.0,1,1,0
54478,D000544,PIMREG,1.0,1,1,0
5300,D000544,PIN1,0.9668221444755064,8,34,0
5303,D000544,PIN4,1.0,1,1,0
65018,D000544,PINK1,0.9910228414123954,1,2,0
5315,D000544,PKM,0.0,0,1,0
8502,D000544,PKP4,0.969106029649993,1,4,0
8399,D000544,PLA2G10,0.0,0,1,0
5319,D000544,PLA2G1B,0.9577202696665684,7,34,0
5320,D000544,PLA2G2A,0.9892022769243436,1,2,0
5321,D000544,PLA2G4A,0.0,0,11,0
